web-scraper-order,web-scraper-start-url,name,name-href,all critic,all critic-href,review,Rating,Genre,language,Release Date (Theaters),Release Date (Streaming),Distributor
"1676882482-34505","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Del Toro finds in this oft-told tale both the heart that has allowed it to endure for so long and an idiosyncratic connection that makes his version feel new.","","","","","",""
"1676882482-34506","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Roughly two-thirds in, the movie begins to feel a bit cluttered and unwieldy. But it’s a pure vision nonetheless—del Toro’s fingerprints are clearly visible in this painstakingly carved creation.","","","","","",""
"1676882482-34507","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Blending incredible stop-motion animation and top-notch voice work with a surprising spin on a tried-and-true tale, Guillermo del Toro’s Pinocchio is a winner.","","","","","",""
"1676882482-34508","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Easily one of the best animated films of the year, and one of the most assured, endearing works of del Toro’s filmography.","","","","","",""
"1676882482-34509","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Part of the ingenuity of the script is that each interaction with Pinocchio opens up an emotional wound in the characters that surround him. Some get to heal them, while others are consumed by them. [Full review in Spanish]","","","","","",""
"1676882482-34510","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro’s Pinocchio is the greatest adaptation of the Carlo Collodi story since the Walt Disney version.","","","","","",""
"1676882482-34511","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It’s a del Toro movie all the way, giddy with moviemaking rapture and dark with undercurrents of fantasy and dreaming.","","","","","",""
"1676882482-34512","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Through his [Pinocchio] rawness and insatiable curiosity, comes the promise of a fascinating and unconventional journey, one of exploring the vicissitudes of the human world. [Full review in Spanish]","","","","","",""
"1676882482-34513","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It's a handsomely crafted, stop-motion animated take on Carlo Collodi's 19th-century picaresque, marking a distinct, ostensibly dark departure from the Disney version that has long dominated the public imagination.","","","","","",""
"1676882482-34514","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Stunning animation and very good voice work, particularly from Gregory Mann as Pinocchio. But this is VERY similar to Pan's Labyrinth, so much so that it detracts from the film. However, that said, it's still worth watching for animation and film fans.","","","","","",""
"1676882482-34515","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Pinocchio serves as a conclusion to a spiritually connected trilogy that del Toro began with The Devil’s Backbone and continued with Pan’s Labyrinth. The tone is symmetrical with the material, which has for so long been misclassified as a kids’ fable.","","","","","",""
"1676882482-34516","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro’s Pinocchio is a beautiful, layered, stop-motion masterpiece. The film is filled with incredible performances and imbued with the director’s signature style in a retelling that is both poignant and heartwarming.","","","","","",""
"1676882482-34517","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Adding layers of sociopolitical allegory without sacrificing its kid-friendly charms, this adventure uses dazzling stop-motion animation to supplement its fresh narrative approach to the iconic tale of childhood innocence.","","","","","",""
"1676882482-34518","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","""Guillermo del Toro's Pinocchio,” is a gorgeously rendered, visually meticulous and narratively dense production that uses the magic of stop-motion animation to bring a new sense of life to this oft-told tale.","","","","","",""
"1676882482-34519","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The tactile presentation is nothing short of awe-inspiring as the 15 year journey to bring this animated adventure comes to a bittersweet end. Guillermo del Toro’s Pinocchio embraces the beauty of life’s complicated imperfections, no strings attached.","","","","","",""
"1676882482-34520","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","I don’t typically advise listening to crickets, but believe Sebastian J., because the story of Pinocchio has never been told quite like this.","","","","","",""
"1676882482-34521","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The best animated film Netflix has ever made, and the best animated film of 2022.","","","","","",""
"1676882482-34522","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","...a remarkable achievement that will fill you with warmth and light.","","","","","",""
"1676882482-34523","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Leave it to del Toro to transform a kids’ fairy tale into a funny, sad, and resourceful rumination on obedience, the messiness of immortality, and the world’s true monsters - fascists and others who exploit the innocent.","","","","","",""
"1676882482-34524","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","A tale of fathers and sons, spirits, and the underworld – coalescing in a time of social and political upheaval. That’s a lot to take in, and yet it all works in captivating fashion.","","","","","",""
"1676882482-34525","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","An intriguingly weird and spooky version of the story. Also a truly terrific feat of design and animation,","","","","","",""
"1676882482-34526","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro's Pinocchio is impressive and the animation is a work of art. A masterful rendition of a classic story.","","","","","",""
"1676882482-34527","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","To survive is therefore the burden, but one you must shoulder with strength to honor those who've been lost. If that's not a worthwhile lesson, I don't know what is.","","","","","",""
"1676882482-34528","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It is the first time del Toro has made anything resembling a family-friendly film that is made to be devoured by youngsters. ... Sumptuously realized. It's a very dark vision, best seen through adult eyes first, even though it's rated PG.","","","","","",""
"1676882482-34529","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The most satisfying-looking film adaptation and it’s also the scariest, finds evil lurking but promises that love will prevail, no matter how painful the journey. Funny moment – hearing for the first time in a children’s film “Bugger off”.","","","","","",""
"1676882482-34530","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It’s an ultimately affirming, if constantly emotional, story of love. It just walks a very bizarre path.","","","","","",""
"1676882482-34531","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The most essential adaptation of Carlo Collodi’s novel since Walt Disney’s 1940 cartoon masterpiece, with a practically perfect mix of tragedy, comedy, adventure, parental worries, societal expectations, childhood precociousness and antiwar leanings.","","","","","",""
"1676882482-34532","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","An odd film, though it feels personal throughout, which is much more than you can say about a lot of other versions of the same story.","","","","","",""
"1676882482-34533","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","This animated adventure of the mischievous wooden marionette is dark, bleak, and still beautifully hopeful.","","","","","",""
"1676882482-34534","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","There are some wonderful surreal creatures, a smattering of songs and moments of heartbreaking poignancy.","","","","","",""
"1676882482-34535","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It’s visually top-notch.","","","","","",""
"1676882482-34536","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Easily my favorite animated work of the year (and there were some strong contenders in 2022), and I hope del Toro continues to spearhead and direct new animated works going forward.","","","","","",""
"1676882482-34537","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","[W]hen del Toro and his artistic collaborators focus on the core of this tale and their existential twist on it, the film makes this story feel new again...","","","","","",""
"1676882482-34538","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","This film is a love letter to healing and processing grief. The titular title may be the doll but the film is centered on Geppetto utilizing Pinocchio as his vehicle.","","","","","",""
"1676882482-34539","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Harkens back to the good old days of tough-love family flicks with a lot of tears and huge emotional payoffs.","","","","","",""
"1676882482-34540","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Pinocchio’s spirited disobedience suddenly becomes a form of heroic resistance, rather than something to be squashed out of him.","","","","","",""
"1676882482-34541","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The pleasantly odd-and-quirky fare we’ve come to expect from del Toro.","","","","","",""
"1676882482-34542","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","These exquisite handmade characters feel fragile, easily broken, and the imperfections are part of their charm, part of their nature.","","","","","",""
"1676882482-34543","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The del Toro version of this tale has just the sort of thing that the Zemeckis film lacks: purpose, both in its storytelling and its animation style.","","","","","",""
"1676882482-34544","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo Del Toro’s Pinocchio is by far the superior version of the story to come out in 2022, returning the heart to the tale that is so clearly needed.","","","","","",""
"1676882482-34545","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Pinocchio rewards rewatches and further thought, and will likely take some time to tease out fully from its deceptively simple narrative.","","","","","",""
"1676882482-34546","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","As a streaming option, Pinocchio wins points for being just different enough compared to typical family-friendly fare.","","","","","",""
"1676882482-34547","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","While some of Pinocchio’s new ideas don’t entirely work, it’s the dedication to more fully exploring these characters and their origins as people and not as assistants in Pinocchio’s story that makes this the best adaptation since Disney’s 1940 version.","","","","","",""
"1676882482-34548","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Rich in detail and imagination, the film’s style mixes and matches dreams with nightmares to create a palette that paints the fanciful and the earthbound in equal measure.","","","","","",""
"1676882482-34549","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","... a classic child’s tale that isn’t afraid to bear its teeth toward the follies of humanity in its quest to open and uplift hearts.","","","","","",""
"1676882482-34550","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","An absolutely magical, soul-nourishing film.","","","","","",""
"1676882482-34551","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","As del Toro has already said several times, animation is not a genre; it's an art form, a way of making movies. And that philosophy is evident in every frame of ""Pinocchio"", a film made with love, dedication and lots of patience. Full review in Spanish.","","","","","",""
"1676882482-34552","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","As weird as the story is, it’s been made all the stranger by the decision to turn it into a metaphor about fascism, a conceit that is as politically incoherent as it is unfortunately timed.","","","","","",""
"1676882482-34553","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Thankfully, that visual splendor still makes for an enthralling experience. Del Toro's Pinocchio remains among the absolute best animated works you’d be fortunate enough to see this year or any other.","","","","","",""
"1676882482-34554","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Pinocchio casts an enchanting spell.","","","","","",""
"1676882482-34555","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Fraught with danger and lilting with poignant melancholy... an exercise in exploring the seams between life’s pleasures and its terrible pains, a film that turns toward our grim era and wrestles some measure of hope and kindness out of it.","","","","","",""
"1676882482-34556","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","If the art of making movies resembles magic, this is one of its greatest incantations.","","","","","",""
"1676882482-34557","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Quirky but gentle, it concludes on a profoundly emotional note that will leave even the most stone-hearted viewer holding back tears.","","","","","",""
"1676882482-34558","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It might seem to be a predictable move for director Guillermo del Toro to at last produce his 14-year fairy tale passion project. Less predictable is just how fearless and refreshing the project has turned out to be.","","","","","",""
"1676882482-34559","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","As strange and macabre as it is heartfelt.","","","","","",""
"1676882482-34560","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro's Pinocchio is a stop-motion achievement that sneaks up on you.","","","","","",""
"1676882482-34561","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Del Toro gives the fable a boldly creative, explosively imaginative retooling of magical enchantment, grotesque beauty, mythological mysticism, sweeping human emotion and existential wonder.","","","","","",""
"1676882482-34562","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Not merely a cosmetically distinct adaptation of its well-known source material, it puts forth a set of values that go far beyond platitudes and ponders the responsibilities of making and being a person.","","","","","",""
"1676882482-34563","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Like Zemeckis’ version, this is a Pinocchio that wants to affirm that flawed people are fine just as they are; unlike him, del Toro can pull that off without betraying the aspirational nature of the story.","","","","","",""
"1676882482-34564","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","But while there is plenty to laugh at in this adaptation of a fantasy classic, what the writers have also delivered is poignancy...","","","","","",""
"1676882482-34565","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro's Pinocchio is a stellar example of how to do a highly creative movie remake that maintains the spirit of the original while making imaginative revisions. It's destined to be a classic in stop-motion animation.","","","","","",""
"1676882482-34566","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","A film that’s bizarre, beautiful, really smart and full of heart.","","","","","",""
"1676882482-34567","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The best version of this story ever told.","","","","","",""
"1676882482-34568","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","This Pinocchio puzzles the existential question of what it means to be alive. The focus gives the old story an unusual, rich, autumnal slant.","","","","","",""
"1676882482-34569","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It's a gorgeous movie, with dizzying designs that eventually lure us away from the old familiar cartoon images and into its cruel, but hopeful world.","","","","","",""
"1676882482-34570","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Surreal, tinged with sadness, bittersweet, beautiful: that's the film that del Toro has chiseled.","","","","","",""
"1676882482-34571","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","This isn’t your father’s “Pinocchio,” but rather a “Pinocchio” that foregrounds the bonds between fathers and sons, tightening them with tragedy.","","","","","",""
"1676882482-34572","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The most amazing change to the old story is the effective case the film makes for love conquering all: mortality, repressive society, one’s own limiting judgments.","","","","","",""
"1676882482-34573","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It’s taken 140 years and about 20 screen incarnations, but del Toro has finally gotten Pinocchio’s secret sauce just right.","","","","","",""
"1676882482-34574","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Though the rounded beauty of Disney’s draftsmanship—remember the cathedral-like cavern of the whale’s interior—can never be erased, the angularity of this latest attempt has a piercing punch of its own.","","","","","",""
"1676882482-34575","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro's animated masterpiece is visually resplendent but much more than a technical marvel. Dark, haunting, soulful as well as comical, thanks to Ewan McGregor's amusing take as Pinocchio's friend and guide.","","","","","",""
